LV ActivePower (kW),Wind Speed (m/s),Theoretical_Power_Curve (KWh)
0.0,1.413828969,0.0
0.0,0.8086162809999999,0.0
0.0,0.29050979,0.0
0.0,0.6383414860000001,0.0
0.0,0.9844483140000001,0.0
0.0,0.6574208739999999,0.0
0.0,0.8653113840000001,0.0
0.0,0.809088707,0.0
0.0,1.0340980290000001,0.0
0.0,0.641550899,0.0
0.0,0.31450879600000003,0.0
0.0,0.873369873,0.0
0.0,0.9745398759999999,0.0
0.0,1.88746202,0.0
0.0,1.255934954,0.0
0.0,0.957294524,0.0
0.0,0.485388905,0.0
0.0,0.601248026,0.0
0.0,0.9634532929999999,0.0
0.0,0.806071997,0.0
0.0,0.74094522,0.0
0.0,1.083771944,0.0
0.0,1.890300035,0.0
0.0,2.4901781080000003,0.0
0.0,2.476114035,0.0
0.0,2.532900095,0.0
0.0,1.8901089430000002,0.0
0.0,1.4195129869999998,0.0
0.0,2.3898329730000003,0.0
0.0,3.5775570869999997,61.16760188
0.0,2.365161896,0.0
0.0,2.718158007,0.0
0.0,2.991008997,0.0
0.0,2.708965063,0.0
0.0,2.902618885,0.0
0.0,2.552275896,0.0
0.0,1.633525968,0.0
0.0,2.8668088910000002,0.0
0.0,3.762989044,86.98783194
0.0,3.556952,58.63810638
0.0,3.254215002,29.30490145
0.0,3.4885289669999997,50.72577106
0.0,3.740334034,83.53824763
0.0,3.56308198,59.38352863
0.0,3.497584105,51.72988663
0.0,3.836231947,98.70213183
0.0,4.424263,206.1385051
0.0,4.6206841469999995,247.99077549999998
0.0,4.918453217,316.2160711
35.41701889,4.851792812,300.407353
140.9503021,4.500104904,222.02190499999998
94.85032654,4.2085590360000005,162.7276378
63.05392838,3.6562299730000003,71.45038131
56.71361160000001,3.522366047,54.54501646
28.12931061,3.4673759939999997,48.43125736
-0.45653268700000005,2.949517965,0.0
0.0,3.3863608839999997,40.30552688
0.0,3.3382239339999997,35.97480027
0.0,3.96685791,121.7245906
0.0,4.383850098,197.8110634
0.0,3.818460941,95.78101512
0.0,4.4604349139999995,213.67174069999996
0.0,4.3185977939999995,184.5583621
0.0,4.51971817,226.18507540000002
0.0,4.845714092,298.9816628
0.0,4.704411983,266.5659076
110.17729950000002,4.892066002,309.91979330000004
268.4454041,5.036252022,344.9557133
345.5763855,5.277178763999999,407.1263277
440.32409670000004,5.591422081,495.6876422
582.0706787,6.026912212,633.10608
685.7241821,6.399488926,767.232326
687.3024292,6.350472927,748.732391
655.8494262999999,6.255465984,713.6157393
579.4661865,6.073575974,649.0899498
535.5651855000001,6.024237156,632.1968386
633.1019287,6.309328079,733.4046526000001
818.1245117000001,6.9418859479999995,990.0410363
1011.1450199999999,7.42167902,1217.717709
1323.166992,8.038404465,1552.0655
1519.5839839999999,8.351256371,1737.1008420000003
1859.737061,9.141762733,2235.751488
2232.939941,9.692931175,2585.908674
2404.821045,10.01758957,2802.990296
2601.9838870000003,10.40732002,3020.43775
2888.194092,10.87117004,3225.034139
3100.9689940000003,11.15795994,3325.40757
3401.719971,11.89391994,3504.482409
3545.325928,12.38113022,3569.157274
3581.248047,12.31688023,3562.847721
3602.8249509999996,12.87397957,3596.6294729999995
3603.4951170000004,12.75267029,3593.21303
3601.655029,12.57956982,3584.598327
3474.897949,11.90297985,3506.050825
3453.720947,11.87644958,3501.4171920000003
3373.285889,11.65425968,3457.638101
3349.3330079999996,11.58714008,3442.614579
3350.865967,11.45172024,3409.659107
3381.177979,11.57882977,3440.6947689999997
3129.446045,11.39033985,3393.527036
3167.5419920000004,11.58806992,3442.8285619999997
3057.580078,11.15161037,3323.385041
2973.5048829999996,11.12141037,3313.6447780000003
3086.5390629999997,11.3796196,3390.631514
3147.275879,11.40546036,3397.5714420000004
2947.684082,11.03763962,3285.5700920000004
3163.635986,11.78131008,3483.77105
3443.1369630000004,12.52855968,3581.20464
3330.927002,12.11839962,3539.172851
3083.243896,11.39758015,3395.469432
2770.948975,10.601679800000001,3112.900611
2660.316895,10.42835045,3030.9334949999998
2693.02002,10.47854042,3055.494327
2655.571045,10.46059036,3046.788845
2745.8979489999997,10.51840019,3074.5160079999996
3073.591064,11.27348042,3360.689262
3117.308105,11.33773994,3379.0950380000004
3298.27002,11.77371979,3482.293067
3182.2971190000003,11.43675041,3405.7944439999997
3299.024902,11.88426971,3502.7959090000004
3478.102051,12.29325008,3560.3627380000003
3583.790039,12.32279968,3563.456311
3578.4589840000003,12.30677986,3561.796429
3585.979004,12.29030991,3560.047318
3603.3249509999996,12.68144035,3590.206071
3603.593018,12.71502972,3591.717069
3602.9499509999996,12.858349800000001,3596.308785
3602.795898,12.81527042,3595.242468
3597.1918950000004,12.60834026,3586.339275
3584.740967,12.78845978,3594.4431409999997
3554.150879,13.15159035,3600.0
3517.225098,13.13239002,3600.0
3476.658936,13.2908802,3600.0
3455.769043,13.48886967,3600.0
3445.298096,13.68113041,3600.0
3425.479004,13.66726017,3600.0
3430.0039060000004,13.83246994,3600.0
3401.6220700000003,13.80698967,3600.0
3396.7470700000003,14.27313042,3600.0
3418.8569340000004,14.64898968,3600.0
3443.5969240000004,15.15060997,3600.0
3443.709961,15.43694019,3600.0
3432.080078,16.01281929,3600.0
3497.419922,15.96730042,3600.0
3433.6660159999997,15.65081024,3600.0
3551.625,15.98645973,3600.0
3604.094971,15.96218014,3600.0
3604.241943,16.05054092,3600.0
3604.2299799999996,15.89052963,3600.0
3604.329102,15.16790962,3600.0
3603.945068,14.34165955,3600.0
3603.947021,13.9471302,3600.0
3600.100098,12.96321011,3597.7898299999997
3112.611084,11.10846996,3309.409845
1956.968018,8.65490818,1924.343647
2000.222046,8.710100173999999,1959.0443690000002
2430.956055,9.349188805,2371.084237
2407.5629879999997,9.340181351,2365.187524
2915.782959,10.49806023,3064.862613
2278.3439940000003,9.220996857000001,2287.320856
2668.512939,10.04870033,2822.012645
2564.800049,9.797412872,2659.56715
2782.284912,10.41259956,3023.084058
3146.324951,11.17858982,3331.918338
2980.375,10.58065987,3103.3836579999997
2557.783936,9.989833832,2785.764744
2047.16394,8.753529549,1986.475545
2196.951904,9.244591713,2302.710329
2200.612061,9.26753521,2317.687968
2276.938965,9.469543457,2449.993122
2637.587891,10.10667992,2856.6685829999997
1743.1030269999999,8.237431526,1668.752973
2817.933105,10.51101017,3071.021451
3442.739014,12.17531013,3546.617644
3493.36499,12.25207043,3555.8188979999995
3547.762939,12.29467964,3560.5156009999996
3366.8320310000004,11.99621964,3521.360929
3396.950928,11.75424004,3478.45199
3177.454102,11.33123016,3377.2694619999997
3021.465088,10.97334957,3262.9512059999997
2818.6010739999997,10.6595602,3138.517216
3381.593018,11.69865036,3467.108082
3211.552979,11.339260099999999,3379.520086
3489.73291,12.25203037,3555.814346
3465.790039,12.06601048,3531.843665
3533.8000490000004,13.00734997,3600.0
3549.374023,12.64500999,3588.378476
3524.898926,12.17317963,3546.3485560000004
3567.977051,12.45785046,3575.845019
3497.770996,12.05683041,3530.5119590000004
3399.969971,11.72047043,3471.628677
3456.762939,11.870730400000001,3500.402035
3412.9580079999996,11.83458996,3493.852798
3450.408936,12.01070023,3523.604092
3572.710938,12.41294956,3572.042051
3537.4479979999996,12.66919994,3589.6139799999996
3568.716064,12.28357983,3559.320119
3564.7319340000004,12.24199009,3554.665082
3439.7128909999997,11.80698967,3488.6940270000005
3512.095947,12.1055603,3537.419082
3585.023926,12.40443039,3571.285181
3582.326904,12.54580975,3582.396378
3445.820068,12.07637978,3533.33082
3274.910889,11.37143993,3388.4064740000003
3483.323975,12.11690998,3538.9707829999998
3596.420898,12.26519966,3557.2971520000006
3557.915039,12.04300022,3528.478816
3453.739014,11.93799973,3511.9781329999996
3303.159912,11.59502029,3444.42281
3371.3869630000004,11.67391014,3461.8755869999995
3377.572021,11.7270298,3472.97043
3281.274902,11.56886959,3438.376345
3394.591064,11.80978012,3489.221808
3258.51001,11.54374027,3432.441999
3276.947998,11.44038963,3406.7380759999996
3315.775879,11.48136044,3417.179608
3552.3100590000004,12.03386974,3527.118819
3546.3229979999996,12.00636959,3522.937
3123.1489260000003,11.04271984,3287.317399
3069.1669920000004,11.05500031,3291.517157
3315.912109,11.45320034,3410.0387880000003
3573.510986,12.27173996,3558.023203
3527.7128909999997,12.58621979,3585.011785
3590.524902,12.7270298,3592.216576
3503.594971,12.98091984,3597.8851210000003
3382.559082,14.10836983,3600.0
3370.0749509999996,14.60122013,3600.0
3394.9580079999996,15.18266964,3600.0
3604.214111,15.35641003,3600.0
3604.240967,15.15824032,3600.0
3604.3320310000004,14.96697998,3600.0
3604.508057,14.40670967,3600.0
3604.561035,14.21187973,3600.0
3604.547119,13.98472023,3600.0
3604.383057,13.48628044,3600.0
3604.1289060000004,13.07981968,3600.0
3604.2871090000003,13.19340992,3600.0
3603.205078,12.81509018,3595.237443
3602.812988,12.63634968,3587.9149850000003
3558.3701170000004,12.38829041,3569.8202159999996
3476.102051,12.10087967,3536.772903
3372.6831049999996,11.93393993,3511.301961
3068.2229,11.2258997,3346.5026589999998
3015.029053,11.06149006,3293.722877
3047.173096,11.16413021,3327.364584
2962.6489260000003,10.85531044,3218.928204
2790.314941,10.4786396,3055.542187
2295.48291,9.444117546000001,2433.307207
2455.433105,9.764937401000001,2637.068502
2295.831055,9.52643013,2460.690256
2044.2080079999998,8.953310966,2113.936949
2331.074951,9.615391731,2528.815336
2197.303955,9.343628883,2367.444273
1840.800049,8.621238708,1903.26692
1699.4899899999998,8.442951202,1792.9329899999998
1823.838989,8.822072029,2029.980822
1623.5469970000001,8.236761093,1668.353717
1590.369019,8.10205555,1588.970115
1146.2070310000001,7.313792229,1163.745217
1054.239014,7.203228951,1110.162706
1164.5269779999999,7.486260891000001,1250.855497
1335.339966,7.819468975,1428.371294
1375.119995,7.868308067,1455.5081630000002
1271.406982,7.61955595,1320.245292
1082.9589839999999,7.126551151,1073.9898380000002
908.0120239,6.819835186000001,936.9056722000001
835.4611816,6.592948914,842.8312933
880.546875,6.64773798,865.0034539999999
997.5792847000001,7.0831441879999995,1053.860548
1049.5780029999999,7.200522900000001,1108.8725570000001
980.8162231000001,7.068719864,1047.22626
1182.594971,7.402225971,1207.859362
1280.964966,7.672173977000001,1348.228054
1484.291992,8.088177681,1580.8895539999999
1377.219971,7.756439209,1393.758002
1241.482056,7.693374157,1359.600829
1192.243042,7.672489166,1348.396727
1151.322998,7.453350067000001,1233.889358
1114.974976,7.330749989,1172.1163490000001
1033.3280029999999,7.102694988,1062.896174
936.5161742999999,6.839543819,945.3632858999999
895.6375732000001,6.887023926,965.9313884
806.932312,6.405262947000001,769.4288397999999
512.8892212000001,5.7440052029999995,542.0086693
544.7133789,5.88451004,586.7154514
515.7891235000001,5.817268847999999,565.068725
642.6522827,6.251658916,712.2288463
693.7650146000001,6.354609012999999,750.2833623
537.7199707000001,5.9631948470000005,612.6457192
836.3096924,6.888867855,966.7357048
1078.052002,7.527998923999999,1272.407002
802.5380859,6.675147057,876.2241132000001
743.9127197,6.485438824,800.3068817000001
816.6115722999999,6.690217017999999,882.4302661
623.0045166,5.947310925,607.3584578
611.0388184,6.127420902000001,667.8227254999999
361.3192139,5.20006609,386.71294389999997
226.39370730000005,4.571615219,237.3140445
146.218399,3.9435350889999996,117.41380009999999
137.7993927,4.141524792,149.73210469999998
107.5957031,3.786334038,90.62838673
148.78300480000001,4.1652989389999995,154.31560469999997
183.4562988,4.179171085,157.0029066
288.2466125,4.845465183,298.9233402
390.32360839999996,5.184568882,382.67010419999997
320.63681030000004,4.806880951,289.9354852
244.87750240000003,4.479813098999999,217.738997
133.5527954,3.715156078,79.80085182
77.44355011,3.674292088,73.95093235
112.1079025,3.95833993,120.14011140000001
86.62489319,3.946842909,118.01989259999999
162.0511017,4.363177776000001,193.5870157
30.36087036,3.254823923,29.34918408
193.0794983,4.30862093,182.552627
92.28330231,3.4912850860000004,51.03000557
130.72569270000002,4.136732101000001,148.8114413
127.6705017,4.059885979,134.1988349
89.93031311,3.790518045,91.29007987
66.07553864,3.7331280710000003,82.45823973
19.80158997,3.023945093,16.81211238
39.00555038,3.4460010530000003,46.18538882
98.45671844,3.8701090810000003,104.4106757
0.0,2.236932993,0.0
0.0,2.118818998,0.0
0.0,1.673400044,0.0
0.0,2.418706894,0.0
0.0,2.145584106,0.0
0.0,2.2019050119999997,0.0
0.0,3.0660560130000003,18.46286417
0.0,3.325711966,34.90984566
0.0,3.619611025,66.54097857
0.0,2.971257925,0.0
0.0,2.954154015,0.0
0.0,3.2215440269999998,27.01594936
0.0,3.012871027,16.42512593
0.0,3.7349219319999998,82.72632155
0.0,4.2164077760000005,164.26393269999997
0.0,4.711212158,268.0947648
0.0,4.469265938,215.52252090000002
0.0,4.823653221,293.82955730000003
0.0,4.231332779,167.19398710000002
277.5324097,5.12796402,368.0695423
498.3258057,5.8798279760000005,585.1930068
497.7956848,5.9299440379999995,601.6082568
642.5411987000001,6.427526951,777.9325092
791.8890991000001,6.879769802,962.7711965
923.550415,7.121829987000001,1071.788404
745.8217772999999,6.659317017,869.7331263
669.5847778,6.35085392,748.8751801
470.02038569999996,5.62842989,506.71509689999993
294.4465027,4.929840088,318.9488526
354.183197,5.178981781,381.2173979
500.3696899,5.78035593,553.3824728999999
590.555481,6.148515224,675.2459569
629.8114013999999,6.305305004,731.9157626
757.2838135,6.660715102999999,870.3052412999999
602.4882812999999,6.314433097999999,735.2964743
533.9011841,6.233302116,705.5634331
748.9569092,6.829358101,940.9864341
750.7763062000001,6.8199992179999995,936.9758711000001
626.7866211,6.461894989,791.1660824
637.1281127999999,6.375611782000001,758.1877821
608.6168822999999,6.362308979,753.1756862000001
786.0579223999999,6.759739876,911.4031135
1149.30896,7.762672901,1397.160375
1129.14502,7.606812,1313.521041
1030.680054,7.296388148999999,1155.1965699999998
1081.785034,7.3058810229999995,1159.853983
1120.730957,7.368675232,1190.988493
980.2758788999998,7.121951103,1071.844842
1001.1339720000001,7.10496521,1063.94864
1106.286011,7.3584170339999995,1185.8632189999998
1000.2429810000001,7.010375023,1020.666097
1003.401001,7.051381111,1039.28734
898.2753296,6.785508156000001,922.2858321
770.7371826,6.544709206,823.5906812999999
557.7012938999999,6.003430842999999,625.1509756
473.4700012,5.901651858999999,592.3089111
428.9768982,5.646711826000001,512.2111576
363.7952881,5.309488773,415.8286671
356.7980957,5.368955135,432.08047680000004
349.77679439999997,5.345266819,425.5697641
361.3447876,5.433129787,449.96759840000004
347.20599369999996,5.379458904,434.9831711
248.9463043,4.917778015,316.0543261
281.9343872,5.0394639969999995,345.75410439999996
314.6347961,5.169603825,378.7847605
368.49700930000006,5.490445137000001,466.2554686000001
325.6263123,5.23074007,394.77349689999994
232.6753998,4.785101891,284.90825960000006
269.16299439999995,4.981732845,331.5246145
386.1742859,5.473279953,461.34614419999997
405.5794067,5.571075916,489.6804558
445.0248108,5.696821213,527.4417133000001
458.1116943,5.657978057999999,515.614184
460.8215027,5.676557064,521.2530044
487.211792,5.796945095,558.6173144999999
510.5628967,5.928707123,601.1999311000001
489.9814148,5.894340037999999,589.9192691000001
425.5150146000001,5.608187199,500.66704689999995
356.3117065,5.392457962000001,438.58890210000004
369.5346985,5.326724052,420.5074067
365.86029049999996,5.327391148,420.6890135
206.9544983,4.6315851210000005,250.38342059999997
172.0186005,4.47201395,216.0993792
109.5796967,4.122563839,146.0962393
122.64830020000001,4.175298214,156.2516975
132.9779053,4.217702866000001,164.5177318
126.82319640000001,4.208799839,162.7747255
100.51010129999999,4.020815849,126.87437620000001
187.7584991,4.531458855,228.68833250000003
290.8814087,5.007687092,337.8903112
223.4608002,4.589190006,241.12064280000004
84.96160126,3.861534119,102.9483748
20.55237961,3.0561261180000003,18.04804705
0.0,2.377084017,0.0
0.0,3.244925976,28.63672992
0.0,2.472924948,0.0
0.0,3.088496923,19.45843799
0.0,3.207957983,26.11437727
0.0,3.524256945,54.76384975
0.0,3.196883917,25.40134748
0.0,3.278629065,31.12686252
0.0,3.0134871010000004,16.44613937
0.0,2.5974440569999997,0.0
0.0,2.8118119239999997,0.0
0.0,2.495686054,0.0
0.0,3.066822052,18.49552059
0.0,3.162409067,23.30722656
0.0,2.501784086,0.0
0.0,2.291039944,0.0
0.0,2.344810963,0.0
0.0,3.035115957,17.22236107
0.0,3.584100962,61.98514545
0.0,3.270412922,30.50306537
0.0,1.990193009,0.0
0.0,2.80162406,0.0
0.0,3.275088072,30.85669408
0.0,3.214826107,26.56645593
0.0,3.130810022,21.55482167
0.0,2.939748049,0.0
0.0,3.246735096,28.76577968
0.0,2.871908903,0.0
0.0,2.629748106,0.0
0.0,3.085630894,19.326800600000002
0.0,3.20629096,26.00578755
0.0,3.419043064,43.45714522
30.56949043,3.473898888,49.13117686
6.3491840360000005,3.36066699,37.94779792
1.076665998,3.7483150960000002,84.74412169
58.023670200000005,4.009674072,124.7982101
0.0,2.830065012,0.0
0.0,2.9564540389999996,0.0
0.0,3.390789986,40.72262457
0.0,2.111383915,0.0
12.09146023,3.8134620189999997,94.96842111
142.93730159999998,4.217244148,164.427827
176.2416992,4.462296009,214.0614019
167.9707031,4.312468052,183.3254102
175.5373993,4.473014832,216.30959339999998
211.02540589999998,4.622023106,248.28425269999997
250.31849669999997,4.842130184,298.1423314
261.0658875,4.857725143,301.8012481
195.1080017,4.585811138,240.3872972
260.99600219999996,4.864133835,303.3098972
262.1498108,4.990509987,333.6716367
328.7894897,5.32218504,419.27274839999995
268.84420780000005,5.109433173999999,363.3457707
235.5547028,4.888106823,308.9794625
295.7919922,5.227930069,394.03183019999994
362.5090942,5.366281033,431.3430427
365.6787109,5.337725163,423.5072182
363.0426941,5.347967148,426.30947239999995
288.8091125,5.032437801,344.00865780000004
261.4096985,4.854186058,300.9693818
394.8363037,5.454154967999999,455.90793049999996
553.2454834,5.96337986,612.7074627000001
789.8884277000001,6.613801003,851.2295311
965.0897217,7.041401863,1034.735771
1017.6710210000001,7.076789856,1050.934606
1345.786987,7.725608826,1376.99929
1263.744995,7.742040157000001,1385.916736
1232.545044,7.571588039,1295.044901
